text	label
Finos. No protegen del frío. Sirve para mañanas en lugares no muy fríos.	0
Buen material. Llevo bastantes comprados y me van muy bien, la unica pega que le pondria es que se despegan con el sudor la parte central pero con todo ello me duran bastante.	1
Aceptable para él precio que tiene.. No está mal para el precio que tiene. No es como la original pero muy parecida. Hace su misma función.	1
Estupenda. Es perfecta, el color muy original, no esta visto. La única pega que quizás sea un poco mas alta de lo normal.	1
Lo he devuelto. Al principio funcionaba bien pro empezó a apagarse cuabdo Le daba la real gana y hoy ha dejado de funcionar. He pedido devolverlo porque no tiene ni un mes. Elegiré otro vendedor la proxima vez	0
Bastante espacio y muy poco peso. Quería una mochila de capacidad intermedia que pudiera plegarse y ocupara poco espacio (además de poco peso). Para lo grande que es creo que se pliega a un tamaño más que aceptable, y es muy cómoda de usar, con muchos departamentos. Ideal para senderismo, playa, o viajes con poco equipaje.	1
Para principiante. Si quiere empezar a saltar por un precio bajo este te puede valer. Especial para principiante sobre todo cuando falla la cuerda no duele como otro profesional que la cuerda suele se de cable de metal.	1
Poca potencia. No tiene tanta potencia como me hubiera gustado, además se despega fácil .	0
Son pequeñas. El producto es más pequeño de lo q aparenta en las fotos...	0
Engaño. Mandan solo una unidad..., eso sí vaya precio para uno 12 euros...	0
Sergio. Buenisimas, único problema que una de ellas me vino con un agujero.	0
Muy buen producto. Muy bueno para prevenir la fascitis..	1
Calidad/Precio. Reloj de diseño bonito yo lo cogí lila era para mi prima y la verdad que está encantada con su regalo, la conectividad con el móvil le va muy bien.	1
Nefasto. No es como en las fotos donde se ve que los enganches son de polipropileno en realidad son de metal y lo pedí por qué ya probé uno de metal y me produce alergia, no pongan fotos que no corresponden al producto	0
Buena calidad.. Me gusta, buena calidad y color muy bonito. El único inconveniente que al ser un tejido gordito, suele estirar con el tiempo. Yo utilizo la talla M, pero teniendo en cuenta lo anterior, me hubiese cogido una talla anterior o más pequeña(Talla S). Por lo demás, muy contento con la compra.	0
Al año de uso murió. El primer año funciono bien, si que es verdad que a los pocos meses la pantalla se veía peor, y la batería duraba poco, pasado los 6 meses se empezó a despegar la pulsera, si a despegar, va encajada y pegada... finalmente al año y muy poco murió, un día no decidió cargar más...	0
Pequeñas, pero buena calidad. La única pega que tienen es que son pequeñas. Son muy de viaje. Pero por el precio están muy bien. No pierden pelo, y funcionan bien. Las he lavado varias veces y quedan como nuevas. La única que no sirve es la de abanico, que trae tres pelos y medio, las demás perfectas.	1
Incluye dos abridores. Ideal como regalo. Incluye dos abridor es, uno eléctrico y otro de presión de aire. Ideal para regalo, en especial para los que nos gusta disfrutar de un buen caldo o si tienes poca fuerza en las manos	1
Guantes boxeo. Van bien los guantes todos los leones son para principiante o para que te saquen de un apuro a mí me duran 6 meses por que tengo mucha pegada mejor unos guantes danger: se adaptan mejor a la mano son de más calidad y duran más.	0
Poca seriedad. No recibí el pedido. Lo hize en Mayo tenía que recibirlo finales de Junio y a casi finales de Julio me dicen que lo más seguro es que se haya perdido, así que no puedo opinar, solo que la información y el servicio es pésimo	0
Barato pero poco duradero. Barato pero poco duradero al poco de comprarlo se rompió el muelle u dos meses después perdimos un tornillo...	0
Semi Nike.... Una camiseta normal para su precio. No tiene la calidad de Nike pero no está mal	1
Patri. Talla perfecta , no es muy gruesa y forrada de pelito por dentro ...La verdad que nos ha gustado bastante.	1
Bien. Buena relación calidad precio. De momento, estamos satisfechos con la compra. La única pega es el modo de carga vía USB	1
Bastante bien. La bici esta muy bien es de plástico pero parece bastante resistente, las ruedas agarran bien y parece que los puños son cómodos, es muy fácil de montar. Lo que no me ha gustado es que los gráficos vienen torcidos y no se ven bien y el asiento parece un poco duro aunque es como de goma y no resbala. En general la bici esta muy bien pero me ha decepcionado el tema de los gráficos.	1
Devolución. Solo ha funcionado un día...ahora se pone en funcionamiento un momento y se apaga Parece un mal contacto y se lo he devuelto Espero me envíen otro con las mismas prestaciones o el mismo modelo. Gracias	0
Bien. Me han enviado una talla menos a la que pedí, pero por lo demás son unos buenos guantes.	0
ilumincación. ilumina bastante bien. Pero la batería solo dura 4h.	1
ESTERILLA INFLABLE. Necesitaba una esterilla para unos días de acampada y esta me pareció muy apropiada para los días de lluvia que teníamos. Cuando llego me a parecido una compra genial ya que al ser inflable me protegía muy bien de la humedad del suelo y eso es lo que yo buscaba. muy buena compra.	1
Muy recomendable. Buen producto, igual al original y con la misma durabilidad.	1
Pequeño. Es pequeño para un brazo mayor de 18 años	0
comodos. Muy cómodos , no protegen mucho del frio, son mas bien para verano.	1
Cristina. Llego el dia 19 de muy baja calidad y de talla Más pequeña de lo normal, no es lo que esperaba	0
Las brújulas no van bien. Recibí la pareja de pulseras de supervivencia y lo peor de todo es que las brújulas no van bien ninguna de las dos, de saber que no hacen su función las hubiera comprado sin ellas todo lo dema, bien.	0
Bonita. Me parece super bonita porque es redonda, tiene muchas funciones diferentes y funciona muy bien	1
Sabe a goma.. Al principio no desprende ese desagradable gusto a plástico, al principio. Al tiempo sí. Se torna asqueroso beber esa agua. El resto funciona perfectamente.	0
Buena sujeción. Lo usé una sola vez para montar en bicicleta y la verdad que es cómodo y entra bien un teléfono de hasta 6" y la botella de agua queda bien sujeta. La cremallera tiene pinta de muy mala calidad y la tela no es lo peor pero buena tampoco. Sujeta bastante bien. No lo volvería a comprar, gastaría un poco más y algo de mejor calidad.	0
Gigante :). Una pasada. Es la primera que tengo de estas características y a mi me ha encantado. Cabe de todo, tiene un monton de bolsillos y la espalda la mantiene recta con el respaldo reforzado	1
demasiado pequeña. La verdad es que por error me equivoque de talla y al ir a tramitar la devolución sólo me abonarían 1 euro del total, me parece muy injusto sólo quiero cambiarla por otra más grande no devolverla ,pero me la quedo porque salgo perdiendo claramente.	0
Satisfecho. Compre el turquesa y es tal cual como se muestra en la imagen.	1
Hay mejores opciones. Hoy las cámaras no son muy caras, mejor que repararlas	0
Bien relación calidad/precio. Buena calidad y buen producto	1
Están bien. 😀 Parecen más pitillo de lo q realmente son, xo son muy cómodos. 174 cm y 70kg, talla m perfecta.	0
Mochila. Genial aunque si la utilizas mucho llega a romperse. Estoy encantada porque se dobla bien y cabe de todo.	1
bien. Las pesas están bien pero no me mandaron ningún pdf	0
No comprar. Se rompió el primer dia. Las compre pensando que también valdría para la 4 y no es así. Son de muy mala calidad, y se rompió la pieza de enganche el primer día sin poder usarla. Además el aparatito para desenganchar los eslabones de la cadena se resquebraja en el primer uso. Mala con ganas.	0
Buen producto. Envío normal, es pesado pero se agradece, da seguridad en la mano, es muy vistoso y la botonera funciona bien. Lo malo es que no es acuático.	1
Buen producto.. Lo he probado en el mar y todo muy bien.	1
Muy buena. Todo perfecto, tallaje perfecto.	1
Practicos. Ideales para caminar por hielo con poco desnivel, no usar en alta montaña, el sistema de sujeción a la bota es elastico	1
Sin mas. No entendí cómo funcionan y sigo sin hacerlo por mucho que intentado leerme las instrucciones en inglés ni con los dibujos . así que están guardadas en un cajón	0
Ligera. Un poco justa para el Camino de Santiago, pero si llevas lo justo y te entra te hará muy grato el dia a dia por su ligereza. Muy contento con la compra.	1
Cumple su función. Es lo que indica la descripción del producto, cumple su función, la pena es que las gomas de ajuste del manillar no sean buenas, por lo demás queda bastante integrado, yo coloco la cámara de acción y la luz delantera, así me queda mas sitio en el manillar y queda un poco mas adelantado del manillar por lo que en las grabaciones no se ven los cables, también pasa lo mismo con la luz delantera, no tienes nada que le estorbe, de peso esta muy bien, apenas incrementa peso.	0
No los recomiendo. Bloques muy blandos y grandes. No los recomiendo, las manos se unden en los bloques, no ayudan a mantener la postura	0
A mi me producen mas molestia que alivio.. A mi me producen mas molestia que alivio. Y no se si es porque el producto no es de muy buena calidad o porque no es lo adecuado para mi problema...	0
Malísimo. No sé por qué tiene tantas valoraciones buenas, quizá el mío estuviera estropeado pero los pasos no los medían bien, el pulso comprobando con un aparato médico tampoco, la tensión que daba, después de calibrarla, era de risa, y el sueño no lo pude comprobar. Eso sí, es bonito y te avisa de los whatsapp del móvil, pero para ser una pulsera de plástico bonita cuesta demasiado. Lo he devuelto	0
No muy buena calidad. El compartimento de las zapatillas no ha durado un mes.	0
Eficaz. Es adecuado para el uso	0
No son comodas. Se ajustan bien a la cara pero Son muy pesadas. Las quería para la bici pero no las aguanto. Son incomodas	0
Es lo que esperaba. Es lo que queria. Llegó el día que tenía que llegar. Me ha ido muy bien. Lo hago servir. Estoy contenta	1
Interesante. Está bien y cumple su función	0
Perfecta. Compre la sudadera para mi marido y le encanto, la talla perfecta, cogi una xl, el mide 1.80 y pesa 90kg. Es muy comoda y muy calentita por dentro.	1
Tallas incorrectas y coste por devolución.. El tallaje no se corresponde con la realidad. Pedí una talla L siguiendo la tabla de medidas del producto y se quedan pequeños. Lo peor no es esto. Si quiero devolverlos tengo que pagar 3 €. No vuelvo a comprar productos por este medio ya que es muy probable que no acierten con las tallas y si al coste del envío le añadimos el de devolución merece más la pena comprarlo en las tiendas de toda la vida.	0
Peor que comprar en el chino a 1€. La calidad es de lo peor no lo recomiendo y si haces devolución te cobran 2,99 , no recomendable , es tirar el dinero a la basura	0
perfecto, muy buena luz y comodo. ligeros, comodos, lucen mucho se ven a mucha distancia, los uso todas las noches, bien hechos, bienen con dos led acada lado de la banda.	1
ESTÁ BIEN. Diseño y materiales buenos, las únicas pegas es la protección superior que va con velcro, aún no le he encontrado una función que me satisfaga, y el velcro es mal elemento como cierre de una mochila. También encuentro que los correajes no son muy cómodos, pero bueno, la compré de oferta por 21€. Sirve para salidas al campo de poco recorrido y ciudad a full.	0
